,origem,FRASE,OBJ/SUBJ
114,"['O filme descreve um assassino que mata várias meninas e rouba um par de sapatos de cada uma delas.', '1', 'objetivo']",O filme descreve um assassino que mata várias meninas e rouba um par de sapatos de cada uma delas.,objetiva
115,"['O plano de resgate é arriscado, a missão é suicida, mas a hora da última esperança é agora.', '1', 'objetivo']","O plano de resgate é arriscado, a missão é suicida, mas a hora da última esperança é agora.",objetiva
116,"['Zeman começou assim a era do pico do boneco tcheco, ou seja, do filme de animação, que também foi premiado em festivais internacionais de cinema.', '1', 'objetivo']","Zeman começou assim a era do pico do boneco tcheco, ou seja, do filme de animação, que também foi premiado em festivais internacionais de cinema.",objetiva
117,"['Enquanto isso, a ordem é dada para a força aérea atacar.', '1', 'objetivo']","Enquanto isso, a ordem é dada para a força aérea atacar.",objetiva
118,"['A personagem de Rostand, o autor da peça, com a qual a produção foi enriquecida, foi encarnada por J. Satoranský.', '1', 'objetivo']","A personagem de Rostand, o autor da peça, com a qual a produção foi enriquecida, foi encarnada por J. Satoranský.",objetiva
119,"['Nele, o motorista de transporte de longa distância Karel Marek (J. Holý) foi condenado há quatro anos por contrabando de objetos de arte através da fronteira.', '1', 'objetivo']","Nele, o motorista de transporte de longa distância Karel Marek (J. Holý) foi condenado há quatro anos por contrabando de objetos de arte através da fronteira.",objetiva
120,"['Algumas semanas depois de voltar para casa, os médicos a diagnosticaram com um tumor cerebral.', '1', 'objetivo']","Algumas semanas depois de voltar para casa, os médicos a diagnosticaram com um tumor cerebral.",objetiva
121,"['Mais uma vez, a TV Nova e a TV eslovaca Markíza estão dando a outros cantores promissores a oportunidade de entrar na mente de tchecos e eslovacos.', '1', 'objetivo']","Mais uma vez, a TV Nova e a TV eslovaca Markíza estão dando a outros cantores promissores a oportunidade de entrar na mente de tchecos e eslovacos.",objetiva
122,"['Porky e Sylvester estão acampando no deserto quando são abduzidos por um disco alienígena que voa para a Terra para coletar amostras da vida local para um estudo mais aprofundado.', '1', 'objetivo']",Porky e Sylvester estão acampando no deserto quando são abduzidos por um disco alienígena que voa para a Terra para coletar amostras da vida local para um estudo mais aprofundado.,objetiva
123,"['Alguns rapidamente se voltam para o roubo.', '1', 'objetivo']",Alguns rapidamente se voltam para o roubo.,objetiva
124,"['Retrato cinematográfico de poloneses na Grã-Bretanha na história de novos imigrantes poloneses.', '1', 'objetivo']",Retrato cinematográfico de poloneses na Grã-Bretanha na história de novos imigrantes poloneses.,objetiva
125,"['O Rio Escuro é o Alto Paraná na Argentina, cujas margens eram, na época do filme, uma paisagem de sofrimento sem fim e da morte de centenas e milhares de trabalhadores argentinos, contratados para pentear as folhas das árvores de erva-mate, das quais bebida popular é feita.', '1', 'objetivo']","O Rio Escuro é o Alto Paraná na Argentina, cujas margens eram, na época do filme, uma paisagem de sofrimento sem fim e da morte de centenas e milhares de trabalhadores argentinos, contratados para pentear as folhas das árvores de erva-mate, das quais bebida popular é feita.",objetiva
126,"['Mas a esposa morta ainda não disse sua última palavra.', '1', 'objetivo']",Mas a esposa morta ainda não disse sua última palavra.,objetiva
127,"['Ela então faz com que Heather a atropele levemente com seu carro.', '1', 'objetivo']",Ela então faz com que Heather a atropele levemente com seu carro.,objetiva
128,"['Mas a nova sensação de liberdade sem precedentes trará consequências inesperadas.', '1', 'objetivo']",Mas a nova sensação de liberdade sem precedentes trará consequências inesperadas.,objetiva
129,"['Esses dois mundos se cruzam inesperadamente em um emocionante retrato de longa-metragem da vida de Dim na Spetsnaz e seu fim brutal e sangrento.', '1', 'objetivo']",Esses dois mundos se cruzam inesperadamente em um emocionante retrato de longa-metragem da vida de Dim na Spetsnaz e seu fim brutal e sangrento.,objetiva
130,"['O principal guia do filme é o artista da série Stuart Blatt.', '1', 'objetivo']",O principal guia do filme é o artista da série Stuart Blatt.,objetiva
131,"['Dizem que o sangue só pode ser lavado com sangue...', '1', 'objetivo']",Dizem que o sangue só pode ser lavado com sangue...,objetiva
132,"['Em um campo de treinamento paquistanês, os prisioneiros soviéticos detidos ali se revoltaram.', '1', 'objetivo']","Em um campo de treinamento paquistanês, os prisioneiros soviéticos detidos ali se revoltaram.",objetiva
133,"['E como ele deve contar ao pai?', '1', 'objetivo']",E como ele deve contar ao pai?,objetiva
134,"['Depois de um tempo, quando a mulher descobre quem é Xiao-Yong, ela tem que tomar uma decisão crucial...', '1', 'objetivo']","Depois de um tempo, quando a mulher descobre quem é Xiao-Yong, ela tem que tomar uma decisão crucial...",objetiva
135,"['A minissérie em quatro partes produzida pela BBC trata em detalhes do fictício e historicamente maior roubo de dinheiro na Grã-Bretanha.', '1', 'objetivo']",A minissérie em quatro partes produzida pela BBC trata em detalhes do fictício e historicamente maior roubo de dinheiro na Grã-Bretanha.,objetiva
136,"['Ao longo de doze anos, foi criada uma obra que surpreendeu e cativou o público da Berlinale deste ano com sua extraordinária autenticidade.', '1', 'objetivo']","Ao longo de doze anos, foi criada uma obra que surpreendeu e cativou o público da Berlinale deste ano com sua extraordinária autenticidade.",objetiva
137,"['No entanto, eles ainda não conseguem encontrar a garota desaparecida, então provocam um conflito entre os ciganos e os traficantes de pornografia tchecos.', '1', 'objetivo']","No entanto, eles ainda não conseguem encontrar a garota desaparecida, então provocam um conflito entre os ciganos e os traficantes de pornografia tchecos.",objetiva
138,"['Ela sonha em se tornar maestro, mas ninguém leva suas ambições a sério.', '1', 'objetivo']","Ela sonha em se tornar maestro, mas ninguém leva suas ambições a sério.",objetiva
139,"['No entanto, a menina foge e o único vestígio é o chinelo que ela perdeu.', '1', 'objetivo']","No entanto, a menina foge e o único vestígio é o chinelo que ela perdeu.",objetiva
140,"['Nesse caso, porém, o material em preto e branco reforçou o tom trágico da história do amor traído.', '1', 'objetivo']","Nesse caso, porém, o material em preto e branco reforçou o tom trágico da história do amor traído.",objetiva
141,"['Hye-jin Park (Se-yeong Park) é uma jovem emancipada que, com sua aparência, determina a direção em que as meninas de toda a escola se vestirão nos dias seguintes.', '1', 'objetivo']","Hye-jin Park (Se-yeong Park) é uma jovem emancipada que, com sua aparência, determina a direção em que as meninas de toda a escola se vestirão nos dias seguintes.",objetiva
142,"['Depois que ele tenta sem sucesso matar um professor com uma faca, ele é colocado em um reformatório.', '1', 'objetivo']","Depois que ele tenta sem sucesso matar um professor com uma faca, ele é colocado em um reformatório.",objetiva
143,"['A história, que se passa principalmente nos arredores pitorescos da piscina da Primeira República, oferece muitas surpresas na forma de performances inesperadas de estrelas atuantes e cantoras, que homenageiam a dama do swing tcheco.', '1', 'objetivo']","A história, que se passa principalmente nos arredores pitorescos da piscina da Primeira República, oferece muitas surpresas na forma de performances inesperadas de estrelas atuantes e cantoras, que homenageiam a dama do swing tcheco.",objetiva
144,"['No entanto, ambos sabem que seu caso é apenas temporário.', '1', 'objetivo']","No entanto, ambos sabem que seu caso é apenas temporário.",objetiva
145,"['Brook ainda não se apaixonou por todas as garotas da fraternidade, mas Brook conserta isso organizando a venda de todas as bonecas de sua fraternidade.', '1', 'objetivo']","Brook ainda não se apaixonou por todas as garotas da fraternidade, mas Brook conserta isso organizando a venda de todas as bonecas de sua fraternidade.",objetiva
146,"['Como cada um dos turistas tem uma personalidade diferente e um defensor de uma cultura diferente, tudo parece dar errado até um dia quando um dos passageiros mais velhos Irv Gordon (Richard Dreyfuss) mostra a Geórgia como olhar pelo lado positivo.', '1', 'objetivo']","Como cada um dos turistas tem uma personalidade diferente e um defensor de uma cultura diferente, tudo parece dar errado até um dia quando um dos passageiros mais velhos Irv Gordon (Richard Dreyfuss) mostra a Geórgia como olhar pelo lado positivo.",objetiva
147,"['Um grupo de ladrões planeja assassinar um policial para distrair as autoridades de sua própria cena de crime do outro lado da cidade.', '1', 'objetivo']",Um grupo de ladrões planeja assassinar um policial para distrair as autoridades de sua própria cena de crime do outro lado da cidade.,objetiva
148,"['Durante os onze anos que passou na prisão, ele estudou os escritos de Marx e Mao e começou a exigir uma grande reforma prisional em cartas que publicou com a ajuda do editor idealista David Dryer.', '1', 'objetivo']","Durante os onze anos que passou na prisão, ele estudou os escritos de Marx e Mao e começou a exigir uma grande reforma prisional em cartas que publicou com a ajuda do editor idealista David Dryer.",objetiva
149,"['A segunda parte foi realizada no The Omni Hall de Atlanta, onde quatorze mil espectadores assistiram às seis partidas seguintes, cuja final foi organizada por Ric Flair e Nikita Koloff.', '1', 'objetivo']","A segunda parte foi realizada no The Omni Hall de Atlanta, onde quatorze mil espectadores assistiram às seis partidas seguintes, cuja final foi organizada por Ric Flair e Nikita Koloff.",objetiva
150,"['Suas vidas estão em perigo a cada minuto que passam nesta ilha amaldiçoada.', '1', 'objetivo']",Suas vidas estão em perigo a cada minuto que passam nesta ilha amaldiçoada.,objetiva
151,"['A crise entre eles será aprofundada com a chegada do ex-noivo de Julia.', '1', 'objetivo']",A crise entre eles será aprofundada com a chegada do ex-noivo de Julia.,objetiva
152,"[""Twist, rock'n'roll, Marilyn Monroe e UFOs, que estava crescendo nos anos sessenta."", '1', 'objetivo']","Twist, rock'n'roll, Marilyn Monroe e UFOs, que estava crescendo nos anos sessenta.",objetiva
153,"['Enquanto isso, o ex-presidiário, agora um homem respeitado e de grande coração, cuida da doente Fantina e em seu leito de morte promete cuidar de sua filha Cosette, que está se escravizando na pousada do astuto bandido Thernadier.', '1', 'objetivo']","Enquanto isso, o ex-presidiário, agora um homem respeitado e de grande coração, cuida da doente Fantina e em seu leito de morte promete cuidar de sua filha Cosette, que está se escravizando na pousada do astuto bandido Thernadier.",objetiva
154,"['E é exatamente isso que Alina gostaria.', '1', 'objetivo']",E é exatamente isso que Alina gostaria.,objetiva
155,"['O show lida com seus amores não correspondidos e perdidos e revela que, ao mergulhar completamente no mundo do romance, ela estava realmente fugindo de uma realidade muito mais sombria que a assolava.', '1', 'objetivo']","O show lida com seus amores não correspondidos e perdidos e revela que, ao mergulhar completamente no mundo do romance, ela estava realmente fugindo de uma realidade muito mais sombria que a assolava.",objetiva
156,"['Mas quando Rory para de sonhar com estudos futuros em uma escola particular e na Universidade de Harvard, e em vez disso se concentra em meninos e sua própria autossuficiência adulta, Lauren de repente vê nela a mesma rebelde que ela era - 16 anos atrás.', '1', 'objetivo']","Mas quando Rory para de sonhar com estudos futuros em uma escola particular e na Universidade de Harvard, e em vez disso se concentra em meninos e sua própria autossuficiência adulta, Lauren de repente vê nela a mesma rebelde que ela era - 16 anos atrás.",objetiva
