,FRASE,OBJ/SUBJ
2927,o oficial de patrulha da lapa trem selares juntou-se à força como um trabalho diário até que sua carreira de ator decolou . ,objetiva
2930," és te conto de montanha-russa une um jovem , will turner , com um aliado improvável em pardal pirata desonesto .  ",objetiva
2931," claro , esta não é a melhor ideia , já que envolve entrar sorrateiramente na casa do maluco carl no meio da noite .  ",objetiva
2932,e se o destino interviesse e hitler fosse forçado a se esconder na londres do pós-guerra ? ,objetiva
2934," um drama indie-psicológico nervoso sobre uma garota sedutora , mas confusa , que oscila entre enfrentar a incerteza da vida sob sua própria direção ou a boa vida  "" fornecida por um meio rico e perturbador benfeitor envelhecido . "" "" "" ",objetiva
2935," como antes , a resistência conseguiu enviar outro t-800 como protetor para john , e ainda é uma questão de qual deles chegará a ele primeiro .  ",objetiva
2936," quando seu único amigo e colega de trabalho morre , um jovem nascido com nanismo se muda para uma estação de trem abandonada na zona rural de nova jersey .  ",objetiva
2937," mau it os não têm vida sexual física , vivendo em vez disso em um mundo de romance com estrelas como james morgan ou audrey hepburn .  ",objetiva
2938," ele tem dezesseis anos e mora com sua irmã mais nova , mãe cherry e seu namorado john , em uma casa modesta em berlin , califórnia .  ",objetiva
2939," ele parece impossível de parar , pois quando o hóspede possuído é morto , murray passa para o assassino para continuar sua missão de assassinar todos os nove .  ",objetiva
2940," apo és ar dos odiados modos infiéis de seu pai , ela se estabeleceu em um relacionamento complacente e está lutando ( não muito ) com questões de fidelidade ao seu gentil , mas desinteressante marido .  ",objetiva
2941," willy , por impulso , a leva cativa e a mata .  ",objetiva
2943,a história segue uma visita a bobby por sua mãe . ,objetiva
2945," quando jovem , walter te . shaw júnior . viu seu pai não credenciado por seu trabalho notável e partiu em sua carreira ironicamente celebrada no crime .  ",objetiva
2947," mas no início há sinais de problemas , e lena é presa de suspeitas que ninguém mais precisa considerar : um novo rosto pode ser um novo garoto na cidade ou um rosto do túmulo .  ",objetiva
2949," em uma cidade isolada chamada raccoon city , o maior fornecedor corporativo de saúde , suprimentos médicos e tecnologia de defesa tem uma instalação de pesquisa secreta localizada a number metros de profundidade chamada colmeia .  ",objetiva
2951," tor ama jessica , mas sua vida ficou presa em uma rotina .  ",objetiva
2952," uma entrevista com rick descola , chefe de segurança do morgan stanley morgan twitter , filmado em seu escritório no number terceiro andar do world trade center em number .  ",objetiva
2955,mas sua madrasta puta foi pra estragar tudo . ,objetiva
2959," mas alindar narrada mulheres ( viaja cristina ) , pai de devidas , conheceu a proposta de casamento da mãe de paro sumatra ( lale hera ) com arrogância condescendente .  ",objetiva
2965," quando sara ( elizabeth hurley ) recebe os papéis do divórcio enquanto ela está em nova york , ela fica atordoada .  ",objetiva
2968," el és vagam pelo japão em trajes de panda , causam estragos em uma antiga quadra de golfe civilizada , eles até fazem acrobacias envolvendo jacarés vivos , e assim por diante .  ",objetiva
2972," quando o amado avô de danny morre , sua ganância supera seu amor ?  ",objetiva
2973," três funcionários travessos ( paulo acostando , woody harrelson , alicia silverstone ) de um banco em uma pequena cidade deserta fazem planos para roubar ao mesmo tempo , porém nenhum deles sabe sobre os outros .  ",objetiva
2978," para confirmar seus piores medos , thomas corre para fora e descobre que não é apenas um sonho terrível - sua visão pode nunca mais ser a mesma .  ",objetiva
2980," para soturno , o eremitério - lar de gerações de romanos e repositório de tanta história russa - é a arca da alma russa , guardando-a afetuosamente até que o mundo veja dias melhores .  ",objetiva
2984,jack valentão tem as mercadorias no da e lança uma sombra maldosa sobre sua micro-comunidade escolhida a dedo de funcionários contratados . ,objetiva
2985," o filme verdadeiramente independente , o especial depois da escola , era uma história simples que dizia tanto e tocava as pessoas de tantas maneiras .  ",objetiva
2989," assim , é natural que hylé comece um declínio constante para se tornar um dos monstros que ele despreza .  ",objetiva
2990," como seu agente o empurra para ser maior , e valerie , a dona da padaria , acrescenta uma surpresa própria , stand começa a se esforçar sob as pressões da produção em massa enquanto simultaneamente tenta criar obras-primas pintadas à mão . . .  ",objetiva
2991," adocem en etário sobre os melhores surfistas do brasil , fazendo suas coisas nas melhores praias do mundo , localizadas no havaí , indonésia , brasil , áfrica do sul e califórnia .  ",objetiva
2992," baseado no popular romance britânico de nickname hobby , sobre um menino é uma comédia-drama estrelada por hugh grant as will , um londrino rico , sem filhos e irresponsável na casa dos trinta que , em busca de mulheres disponíveis , inventa um imaginário filho e passa a frequentar reuniões de pais solteiros .  ",objetiva
2997,de lia é uma mulher da classe trabalhadora espirituosa de uma pequena cidade em nova york que deixa seu marido abusivo e parte em uma jornada para recuperar o poder que ela perdeu . ,objetiva
2998," jim e michelle vão se casar , e precisam fazê-lo rapidamente porque a avó de jim está doente e quer ver jim caminhar até o altar .  ",objetiva
2999," tudo poderia ser suportável , de alguma forma possível de viver , se não fosse por aqueles malditos ' monstros ' que continuam tentando matá-lo .  ",objetiva
3002," governados por gratificação instantânea e desejos materiais , eles planejam roubar uma coleção de napoleão da casa de um dos pais .  ",objetiva
3005," edgar fica sabendo que inez está tramando algo e fica com a cabeça fria , espancando-a e tornando-a prisioneira em sua própria casa .  ",objetiva
3008," após cinco anos de pesquisa e filmagem , este filme único está agora concluído .  ",objetiva
3012," um membro de um grupo de vigilantes , fidelis decide se disfarçar com uma câmera escondida e cruzar com um grupo de imigrantes intoxicados .  ",objetiva
3013,ela está economizando dinheiro para uma passagem para roma para sair de sua vida e visitar um italiano com quem ela teve um caso de uma noite vários meses atrás . ,objetiva
3020,durante a noite cada um dos amigos chega a um acordo com suas vidas e relacionamentos e como eles não são quem eles pensavam que o outro era . ,objetiva
3021," as apostas são altas e os personagens têm que enfrentar seus medos , seus futuros e seus colegas graduados enquanto o jogo , e suas vidas , avançam em direção ao final climático .  ",objetiva
3023,o filme se concentra nas relações entre cada uma das quatro pessoas e o que acontece quando ocorre um caso entre duas delas que não são casadas entre si e logicamente traindo os dois personagens restantes . ,objetiva
3024," através de tentativas e fracassos , ela o ensina a usar o poder das almas eternas para resolver seus problemas profissionais e pessoais .  ",objetiva
3028," em um deslumbrante filme noir colorido , com munique , alemanha , como pano de fundo , esta é a incrível história de um homem e uma mulher contra todas as probabilidades .  ",objetiva
3031," apo en as um pouco mais tarde , a vida de lalau já está em extremo perigo , assim como a de seus amigos e companheiros de equipe .  ",objetiva
3034," mickey patrick é o superintendente de natureza doce de seu prédio , cujos sonhos loucos de se tornar um jogador de boliche profissional são recebidos apenas com escárnio e confusão por seu pai sean .  ",objetiva
3042," não és está mistura é jogado ned , primo bonitão de jackson , o que leva jackson a contemplar seriamente as tecnicalidades do incesto .  ",objetiva
3046," um vampiro tão consumido por uma sede de sangue insaciável que eles atacam vampiros assim como humanos , transformando vítimas que são azaradas o suficiente para sobreviver em ceifadores .  ",objetiva
3050,sua filha foi sequestrada pelo dono das pedras e as quer de volta . ,objetiva
3051,as fronteiras entre a vida e o palco se fundem e fazem dele a notória de seus seguidores . ,objetiva
3053," mas nosso herói molhado não está morto , e logo se encontra em zurique .  ",objetiva
3054," adicione à mistura uma irmã soluçante , o infeliz marido de oxide , amos , e uma calorosa matrona de prisão que cuida de suas meninas ( se houver algo para ela ) , e você tem chicago .  ",objetiva
3057," no final da segunda guerra mundial , o soldado de carreira de number anos ian stuart renuncia a sua comissão com o exército indiano britânico e retorna à sua aldeia de infância , perto da fronteira com o paquistão .  ",objetiva
3060," fora da rampa , no entanto , eles são sexy , mas sozinhos , em uma sociedade dominada por homens .  ",objetiva
3061," mas sam decker ainda tem alguns truques para ensinar às crianças , e ele tem algumas coisas para aprender com elas .  ",objetiva
3062,proprietários que farão quase tudo para mantê-los funcionando . ,objetiva
3063,um brincalhão empreendedor é membro de um clube de boliche local puramente com o propósito de alugar seu espaço de estacionamento para trabalhadores próximos . ,objetiva
3064," com uma viatura policial roubada ( a vermelha ) , o ser destrutivo corre em direção a um pequeno e já condenado planeta : a terra .  ",objetiva
3068," as horas de vida arrancadas da morte os levam em uma perseguição selvagem pela romênia , em busca da verdade .  ",objetiva
